MrpDate,Org,PlnrCd,Planner,ExCd,Exception,days,Item,Description,MakeBuy,xSignal,Buyer,SupplyType,xOrder,Quantity,DueDate,FromDate,ToDate,ExtCost,StdCst,Vendor,VendNum
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-16,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1958039,8,,42412,42396,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-15,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968147,18,,42390,42375,1726.56,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-40,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968295,8,,42438,42398,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-26,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968293,8,,42424,42398,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-6,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968567,18,,42396,42390,1726.56,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-21,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968566,18,,42396,42375,1726.56,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-69,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968302,8,,42523,42454,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-57,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968301,8,,42509,42452,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-56,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968300,8,,42494,42438,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-56,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968299,8,,42480,42424,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-54,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968298,8,,42466,42412,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-54,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1968297,8,,42452,42398,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-2,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1966494,24,,42398,42396,2302.08,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-2,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1958038,8,,42398,42396,767.36,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-56,1106137-02,RETRACTOR STRAP-FLGT KIT,make,,,Discrete job,1956691,6,,42454,42398,575.52,95.92,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-36,1106146-03,RETRACTOR STRAP-FLT KIT,make,,,Discrete job,1965506,5,,42388,42352,331.01,66.2,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-22,1106146-05,RETRACTOR STRAP-FLT KIT,make,,,Discrete job,1965505,6,,42374,42352,399.67,66.61,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-71,1106146-05,RETRACTOR STRAP-FLT KIT,make,,,Discrete job,1968144,6,,42423,42352,399.67,66.61,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,1106223-01,"(F) COVER, INERTIA MECH.",buy,DCI,"Munoz, Eric",Purchase order,EM3689BP(2),100,,42345,42341,558.66,5.59,AMBRIT ENGINEERING CORP,5050468
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,1106223-01,"(F) COVER, INERTIA MECH.",buy,DCI,"Munoz, Eric",Purchase order,EM3689BP(3),100,,42345,42341,558.66,5.59,AMBRIT ENGINEERING CORP,5050468
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-3,1106260-01,SPOOL,make,SCH,"Munoz, Eric",Discrete job,1968440,200,,42391,42388,57.38,0.29,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,1106410-09,INERTIAL MECH ASSY,make,,,Discrete job,1967882,130,,42342,42341,3111.15,23.93,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,1106410-09,INERTIAL MECH ASSY,make,,,Discrete job,1967883,20,,42356,42352,478.64,23.93,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-13,1106442-01,"PLATE, MOUNTING",buy,DCI,"Munoz, Eric",Purchase order,EM2541BP(8),50,,42352,42339,122.46,2.45,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-13,1107307-03,SHAFT ASSEMBLY,make,,,Discrete job,1968568,20,,42396,42383,689.18,34.46,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-2,1108365-03,ANCHOR FITTING,buy,LOT$,"Munoz, Eric",Purchase order,EM3732,154,,42341,42339,7902.85,51.32,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-278,1108449-05,CAM,buy,DCI,"Munoz, Eric",Purchase order,CON3299EM,438,,42619,42341,23038.86,52.6,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-3,1108466-01,"STOP, WEBBING",buy,DCI,"Munoz, Eric",Purchase order,EM3769BP(2),2500,,42342,42339,4402.78,1.76,TNT PLASTIC MOLDING INC,14003202
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-318,1108472-01,"SHAFT, BUCKLE",buy,DCI,"Munoz, Eric",Purchase order,CON067EM,1000,,42754,42436,909.71,0.91,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-30,1111131-03,RESTRAINT SYSTEM,make,,,Discrete job,1968962,9,,42382,42352,1673.67,185.96,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-39,1111165-01-001,RESTRAINT SYSTEM  (RH FIXED),make,,,Discrete job,1962608,189,,42430,42391,69896.66,369.82,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-46,1111381-01,HOOK ASSY (CAPER),make,LOT$,,Discrete job,1968451,200,,42398,42352,2257.96,11.29,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-22,1111419-03,HANDLE BCKL ASSY(BUY COMPLETE),buy,DCI,"Munoz, Eric",Purchase order,EM3809,25,,42396,42374,565.95,22.64,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-2,1111430-53,ROTARY BUCKLE ASSY,make,,,Discrete job,1968452,15,,42377,42375,1174.42,78.29,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-3,1111468-01,RESTRAINER RING,buy,DCI,"Munoz, Eric",Purchase order,EM3405BP(6),450,,42342,42339,2571.69,5.71,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-38,1111475-41,ROTARY BUCKLE ASSY,make,LOT$,,Discrete job,1967412,189,,42377,42339,18987.25,100.46,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,1111475-53,ROTARY BUCKLE ASSY,make,,,Discrete job,1969667,1,,42377,42373,121.73,121.73,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-30,1111477-103,"ANCHOR, LAP BELT",buy,DCI,"Munoz, Eric",Purchase requisition,274088,6000,,42480,42450,18754.08,3.13,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-2,1111497-01,DOG,buy,DCI,"Munoz, Eric",Purchase order,EM3038BP(22),1500,,42341,42339,2781.63,1.85,CAPSTAN CALIFORNIA,14000099
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,1111497-01,DOG,buy,DCI,"Munoz, Eric",Purchase order,EM3038BP(23),1500,,42341,42340,2781.63,1.85,CAPSTAN CALIFORNIA,14000099
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-401,1111497-03,DOG,buy,DCI,"Munoz, Eric",Purchase order,CON052EM,1047,,42740,42339,2552.14,2.44,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-3,1111498-11,BOOT,buy,DCI,"Munoz, Eric",Purchase order,EM3171BP(11),300,,42342,42339,1189.63,3.97,S&C PLASTIC COATING LLC,14002477
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-8,1111526-01,"RING, HANDLE NH-90",buy,SCH,"Munoz, Eric",Purchase order,EM3729,75,,42347,42339,5006.05,66.75,TAMSHELL CORP,14000955
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-22,1111530-01-001,CROTCH STRAP ASSY,make,,,Discrete job,1968659,8,,42397,42375,388.96,48.62,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-246,1111552-01,DRIVE CAM,buy,DCI,"Munoz, Eric",Purchase order,CON058EM,10855,,42585,42339,126348.62,11.64,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-7,1117310-03,FITTING (BRIGHT CHROME),buy,DCI,"Munoz, Eric",Purchase order,EM3381BP(13),20,,42347,42340,157.45,7.87,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-276,1117487-05,"LOCK BAR, SLIDE BAR ADJUSTER",buy,DCI,"Munoz, Eric",Purchase order,CON059EM,42980,,42618,42342,83211.86,1.94,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-184,1117487-07,LOCKBAR,buy,DCI,"Munoz, Eric",Purchase order,CON141MB,2280,,42523,42339,4414.22,1.94,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,1117534-03,ADJUSTER COVER,make,,"Munoz, Eric",Discrete job,1967886,2120,,42391,42387,12882.01,6.08,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-282,1117534-03-901,ADJUSTER COVER - LESS PAINT,buy,DCI,"Munoz, Eric",Purchase order,CON062EM,31800,,42683,42401,159850.65,5.03,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-2,2000013-01-001,RESTRAINT SYSTEM,make,,,Discrete job,1960193,1,,42361,42359,403.79,403.79,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,2000114-43-001,RESTRAINT SYSTEM,make,,,Discrete job,1966784,1,,42381,42377,844.91,844.91,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-6,2000114-43-001,RESTRAINT SYSTEM,make,,,Discrete job,1969465,1,,42383,42377,844.91,844.91,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-18,2000114-43-001,RESTRAINT SYSTEM,make,,,Discrete job,1967658,2,,42377,42359,1689.83,844.91,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,2000114-73-001,RESTRAINT SYSTEM,make,,,Discrete job,1967660,4,,42377,42373,3378.25,844.56,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-8,2000114-73-001,RESTRAINT SYSTEM,make,,,Discrete job,1967788,1,,42381,42373,844.56,844.56,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-162,2000205-01,OUTER HUB,buy,DCI,"Munoz, Eric",Purchase order,CON055EM,2700,,42556,42394,21885.63,8.11,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-400,2000207-01,"DISK,POWER SPRING",buy,DCI,"Munoz, Eric",Purchase order,CON071EM,6900,,42746,42346,12071.21,1.75,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-273,2000208-01,"SHAFT,SINGLE REEL",buy,DCI,"Munoz, Eric",Purchase order,CON3208EM,820,,42619,42346,11476.39,14,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-303,2000209-01,"LUG, SHAFT",buy,DCI,"Munoz, Eric",Purchase order,CON149MB,690,,42642,42339,5069.91,7.35,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-246,2000209-03,"LUG, SHAFT",buy,DCI,"Munoz, Eric",Purchase order,CON060EM,4360,,42585,42339,36866.76,8.46,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-280,2000210-01,CONTROL LEVER,buy,DCI,"Munoz, Eric",Purchase order,CON3003EM,3380,,42619,42339,23455.48,6.94,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-5,2000212-01,"(F) LEVER, MANUAL LOCK",buy,DCI,"Munoz, Eric",Purchase order,EM3609BP(10),250,,42345,42340,583.15,2.33,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-3,2000213-01,TORSION SPRING,buy,DCI,"Munoz, Eric",Purchase order,EM3119BP(31),150,,42342,42339,38.49,0.26,ARGO SPRING MFG CO,14002727
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,2000225-01,"LEVER, CONTROL",make,KB,"Munoz, Eric",Discrete job,1966543,100,,42349,42348,1619.46,16.19,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-217,2000226-01,LOCKING HUB,buy,DCI,"Munoz, Eric",Purchase order,CON056EM,2250,,42556,42339,20363.6,9.05,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-8,2000229-01,SPRING CUP ASSY,make,KB,"Munoz, Eric",Discrete job,1967417,1000,,42391,42383,16528.36,16.53,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-280,2000257-03,"ROD, CONTROL",buy,DCI,"Munoz, Eric",Purchase order,CON3129EM,2820,,42619,42339,12662.53,4.49,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-92,2000264-01,SINGLE CONTROL,buy,DCI,"Munoz, Eric",Purchase order,CON0063YA,240,,42619,42527,3582.87,14.93,BEONCA MACHINE INC,13019013
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-401,2000272-01,ROLLER GUIDE,buy,DCI,"Munoz, Eric",Purchase order,CON054EM,5820,,42740,42339,4412.14,0.76,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-10,2000370-03,"FRAME, DUAL REEL",buy,DCI,"Munoz, Eric",Purchase order,EM2853BP(8),450,,42349,42339,14385.73,31.97,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,2000370-09,"FRAME ASSY., DUAL REEL (NUTPLATES)",buy,LOT$,"Munoz, Eric",Purchase order,EM3781,50,,42465,42464,9115.8,182.32,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42352,42348,792.21,31.69,ARANDA TOOLING INC,14002910
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-8,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42382,42374,792.21,31.69,ARANDA TOOLING INC,14002910
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-31,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42411,42380,792.21,31.69,ARANDA TOOLING INC,14002910
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-32,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42440,42408,792.21,31.69,ARANDA TOOLING INC,14002910
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-280,2000405-01,"CLUTCH, ANTI REBOUND",buy,DCI,"Munoz, Eric",Purchase order,CON3526EM,3436,,42619,42339,26048.14,7.58,BEONCA MACHINE INC,13019013
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-6,2000406-03,"COVER, MECHANISM",buy,DCI,"Munoz, Eric",Purchase order,EM2957BP(21),280,,42345,42339,258.31,0.92,SUPERIOR MOLD COMPANY,14002814
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966958,54,,42377,42376,13996.94,259.2,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-7,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966962,20,,42359,42352,5184.05,259.2,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966961,22,,42360,42359,5702.46,259.2,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-16,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966959,12,,42376,42360,3110.43,259.2,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,2100002-01-276,"REST. SYS, TRANSITIONAL GRAY, BH3KPBB",make,,,Discrete job,1968128,54,,42408,42404,13996.94,259.2,,
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-358,2100200-01,"RETRACTOR, EMER. LOCKING",buy,DCI,"Munoz, Eric",Purchase order,CON061EM,26880,,42697,42339,1177198.04,43.79,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-246,2100223-01,SPLINED SHAFT,buy,DCI,"Munoz, Eric",Purchase order,CON057EM,1566,,42585,42339,10757.65,6.87,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-27,2100224-01,LOCKING HUB,buy,DCI,"Munoz, Eric",Purchase order,EM3477BP(7),300,,42376,42349,2309.27,7.7,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-34,BH3AAA,WEB-BLACK TYPE XXIV,buy,SCH,"Munoz, Eric",Purchase order,EM3687,500,,42417,42383,1131.31,2.26,BALLY RIBBON MILLS,5001935
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-9,BH3AAA,WEB-BLACK TYPE XXIV,buy,SCH,"Munoz, Eric",Purchase order,EM3687,500,,42348,42339,1131.31,2.26,BALLY RIBBON MILLS,5001935
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-64,BH3AAYA,BLACK WEBBING #10950,buy,,"Munoz, Eric",Purchase order,EM3815,1000,,42403,42339,3312.29,3.31,BALLY RIBBON MILLS,5001935
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-78,BH3CAA,WEB-GRAY NY-704 XXIV,buy,SCH,"Munoz, Eric",Purchase order,EM3793,500,,42424,42346,1131.31,2.26,BALLY RIBBON MILLS,5001935
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-9,BH3KRBB,"WEBBING, GREY, WARM (1502 NP)",buy,,"Munoz, Eric",Purchase order,EM3724,6562,,42348,42339,6428.73,0.98,BELT TECH USA INC,14002864
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-6,BH3KSBB,"GREY, COOL, WEBBING",buy,LOT$,"Munoz, Eric",Purchase order,EM3723,6562,,42345,42339,6428.73,0.98,BELT TECH USA INC,14002864
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-2,MS20426AD3-4-5,(VM) RIVET,buy,VM,"Munoz, Eric",Purchase order,EM3798,300,,42341,42339,0,,JACON FASTENERS & ELECTRONICS,13037000
42337,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-8,S6061TB750A049,"(F)6061 TUBE, SAW CUT PERPENDICULARITY WITHIN .005",buy,,"Munoz, Eric",Purchase order,EM3799,100,,42347,42339,2653.33,26.53,A-ALPHA WAVEGUIDE,5028185
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,18,101246,SPRING,buy,DCI,"Munoz, Eric",Purchase order,EM2689BP(12),270,,42376,42394,488.1,1.81,SUPERIOR SPRING CO,13058370
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,24,101248,PIN-CONTROL,buy,DCI,"Munoz, Eric",Purchase order,EM3510BP(9),500,,42356,42380,349.89,0.7,THUNDERBOLT MFG INC,14001913
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,4,0101277-02,SHAFT,buy,DCI,"Chong, Suzanne",Purchase order,SC0032BP(4),250,,42376,42380,2481.3,9.93,ALLOY DIE CASTING CO,5050145
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,25,0101719-01,KNOB,buy,DCI,"Chong, Suzanne",Purchase order,SC0038BP(7),200,,42355,42380,2041.03,10.21,SUPERIOR MOLD COMPANY,14002814
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,14,0101769-03,"BUTTON, SPRING",buy,DCI,"Munoz, Eric",Purchase order,TP6778BP(17),100,,42347,42361,195.94,1.96,TNT PLASTIC MOLDING INC,14003202
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,20,0101771-03,"NUT, RETAINING",buy,DCI,"Munoz, Eric",Purchase order,EM3783BP(3),400,,42360,42380,415.2,1.04,AMBRIT ENGINEERING CORP,5050468
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,4,0101870-05,"FITTING, CONDUIT",buy,DCI,"Munoz, Eric",Purchase order,EM2558BP(4),575,,42376,42380,804.75,1.4,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,5,0107337-02,SPRING CUP ASSY,buy,DCI,"Munoz, Eric",Purchase order,EM3132BP(10),90,,42342,42347,1033.93,11.49,LESJOFORS SPRINGS AMERICA INC,14003592
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,11,0107337-02,SPRING CUP ASSY,buy,DCI,"Munoz, Eric",Purchase order,EM3132BP(11),90,,42376,42387,1033.93,11.49,LESJOFORS SPRINGS AMERICA INC,14003592
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,27,0107377-01,LOCKBAR,buy,DCI,"Munoz, Eric",Purchase order,EM2726BP(10),75,,42354,42381,302.66,4.04,WEST COAST METAL STAMPING INC,14003212
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,3,0107380-01,FLANGE,buy,DCI,"Munoz, Eric",Purchase order,TP6777BP(4),206,,42342,42345,430.06,2.09,TNT PLASTIC MOLDING INC,14003202
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,3,0107381-01,"RETAINER, FLANGE",buy,DCI,"Munoz, Eric",Purchase order,YA0082BP(7),150,,42342,42345,103.22,0.69,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,29,0107384-01,LOCKBAR ARM,buy,DCI,"Munoz, Eric",Purchase order,EM3152BP(5),75,,42354,42383,113.71,1.52,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,5,0108106-15,REEL ASSY,make,,,Discrete job,1964817,2,,42356,42361,357.51,178.76,,
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,13,108266,BALL CAGE,buy,DCI,"Munoz, Eric",Purchase order,EM3261BP(15),100,,42342,42355,148.12,1.48,ALL NEW STAMPING CO,5000758
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,6,0108292-1,ADAPTER,buy,DCI,"Munoz, Eric",Purchase order,EM3345BP(14),55,,42349,42355,146.9,2.67,BILLION TECHNOLOGY LTD,14002596
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,19,0108303-1,ADAPTER ASSY,make,KB,,Discrete job,1967870,50,,42356,42375,1337.77,26.76,,
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,3,0108313-1,STRAP GUIDE DUST COVR,buy,DCI,"Munoz, Eric",Purchase order,EM3188BP(10),100,,42342,42345,194.77,1.95,AMBRIT ENGINEERING CORP,5050468
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,21,0108327-07,SPACER STRAP SUPPORT,buy,DCI,"Munoz, Eric",Purchase order,EM2829BP(30),55,,42354,42375,288.66,5.25,TCT ADVANCED MACHINING INC,14001328
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,14,0108334-1,TUBE,buy,DCI,"Munoz, Eric",Purchase order,EM3696BP(3),8,,42361,42375,390.01,48.75,SERRA MANUFACTURING CORP,5014588
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,28,0108336-1,BUSHING,buy,DCI,"Munoz, Eric",Purchase order,EM3355BP(3),45,,42347,42375,181.07,4.02,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,72,0108337-1,"THRUST PLATE, MINI REEL",buy,DCI,"Munoz, Eric",Purchase order,EM3751,45,,42347,42419,1986.5,44.14,ALLOY DIE CASTING CO,5050145
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,14,0108341-03,SPRING CUP ASSY,buy,DCI,"Munoz, Eric",Purchase order,JA385BP(16),15,,42361,42375,564.55,37.64,SANDVIK MATERIALS TECHNOLOGY,5023031
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,6,0108352-1,HUB ASSY,make,,"Munoz, Eric",Discrete job,1968435,60,,42349,42355,1554.68,25.91,,
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,13,0108360-1,"ADAPTOR, REEL",buy,DCI,"Munoz, Eric",Purchase order,DZ8671BP(6),45,,42347,42360,275.54,6.12,TCT ADVANCED MACHINING INC,14001328
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,36,0108360-1,"ADAPTOR, REEL",buy,DCI,"Munoz, Eric",Purchase order,DZ8671BP(7),45,,42354,42390,275.54,6.12,TCT ADVANCED MACHINING INC,14001328
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,27,0108363-1,LEVER (MACHINED),buy,DCI,"Munoz, Eric",Purchase order,EM2986BP(6),20,,42349,42376,518.77,25.94,ALL TIME MACHINE INC,14001299
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,13,0108371-1,"RETAINER, SPRING CONTROL ASSY",buy,DCI,"Munoz, Eric",Purchase order,EM3657BP(7),42,,42342,42355,190.55,4.54,THUNDERBOLT MFG INC,14001913
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,17,0108436-01,HUB,buy,DCI,"Munoz, Eric",Purchase order,EM3811BP(1),9,,42381,42398,1695.08,188.34,MOSEYS PRODUCTION MACHINISTS INC,5027487
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,3,0108459-01,REEL ASSEMBLY,make,KB,,Discrete job,1966538,5,,42342,42345,620.54,124.11,,
42337,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,20,0108466-01,SPACER (BUY COMPLETE),buy,DCI,"Munoz, Eric",Purchase order,EM3680BP(2),13,,42376,42396,151.92,11.69,PRECISION SHAPES INC,5012850
