ID,Order#,ShipDate,ExtPrice
906,262779,2015-04-30,8660
907,262779,2015-07-07,25980
908,262779,2015-05-22,17320
909,262780,2015-03-25,25612
910,262781,2015-03-26,26988
911,262788,2015-02-19,41895
912,262789,2015-06-10,20220
913,262790,2015-02-17,3135
914,262791,2015-07-07,86600
915,262794,2015-01-16,740
916,262794,2015-01-21,2220
917,262794,2015-02-11,2220
918,262794,2015-03-04,2220
919,262795,2015-02-24,46400
920,262797,2015-03-17,1400
921,262797,2015-05-26,1400
922,262797,2015-06-24,1400
923,262797,2015-05-26,921
924,262797,2015-08-03,614
925,262797,2015-06-11,375
926,262797,2015-06-29,2000
927,262797,2015-07-15,2300
928,262803,2015-04-24,90695
929,262802,2015-02-06,2494.72
930,262806,2015-05-28,59292
931,262807,2015-06-13,11000.48
932,262807,2015-04-16,4516.77
933,262808,2015-03-24,1044.23
934,262810,2015-04-21,245
935,262810,2015-04-21,240
936,262810,2015-04-21,360
937,262810,2015-04-21,120
938,262810,2015-04-21,365
939,262810,2015-04-21,76
940,262811,2015-06-30,11598.1
941,262810,2015-04-21,196
942,262810,2015-04-21,108
943,262810,2015-04-21,146
944,262810,2015-04-21,34
945,262810,2015-04-21,30
946,262810,2015-04-21,145
947,262810,2015-04-21,1035
948,262810,2015-04-21,255
949,262810,2015-04-21,90
950,262810,2015-04-21,256
951,262810,2015-04-21,120
952,262810,2015-04-21,84
953,262810,2015-04-21,120
954,262810,2015-04-21,84
955,262810,2015-04-21,50
956,262810,2015-04-21,205
957,262810,2015-04-21,340
958,262810,2015-04-21,340
959,262810,2015-04-21,340
960,262810,2015-04-21,340
961,262810,2015-04-21,155
962,262810,2015-04-21,150
963,262810,2015-04-21,90
964,262810,2015-04-21,207
965,262810,2015-04-21,670
966,262810,2015-04-21,90
967,262810,2015-04-21,380
968,262810,2015-04-21,315
969,262810,2015-04-21,940
970,262810,2015-04-21,229
971,262810,2015-04-21,135
972,262810,2015-04-21,315
973,262810,2015-04-21,32
974,262810,2015-04-21,152
975,262814,2015-05-18,1088.6
976,262814,2015-03-25,1256.58
977,262814,2015-03-26,11000.48
978,262814,2015-03-20,11000.48
979,262814,2015-08-26,4639.24
980,262810,2015-04-21,130
981,262810,2015-04-21,260
982,262810,2015-04-21,150
983,262810,2015-04-21,410
984,262810,2015-04-21,775
985,262820,2015-02-20,0
986,262832,2015-01-15,904.7
987,262835,2015-01-09,952.97
988,262835,2015-01-09,811.5
989,262839,2015-03-23,10825.6
990,262840,2015-06-19,203973
991,262844,2015-01-14,3832.4
992,262846,2015-06-23,13572.46
993,262847,2015-04-24,10272
994,262857,2015-04-21,15288
995,262857,2015-03-19,6356
996,262862,2015-01-07,1221.6
997,262867,2015-02-25,18676.25
998,262867,2015-04-28,18676.25
999,262867,2015-06-22,18676.25
1000,262867,2015-07-31,11205.75
1001,262867,2015-08-18,7470.5
1002,262867,2015-09-24,18676.25
1003,262868,2015-01-22,286
1004,262870,2015-01-20,375
1005,262871,2015-01-14,254
1006,262871,2015-01-20,254
1007,262872,2015-01-08,508
1008,262872,2015-01-20,508
1009,262873,2015-01-08,254
1010,262876,2015-01-19,4650
1011,262879,2015-01-06,8204.7
1012,262880,2015-06-03,6700
1013,262880,2015-06-24,6700
1014,262880,2015-07-20,6700
1015,262880,2015-07-31,6700
1016,262880,2015-09-24,6700
1017,262880,2015-09-25,6700
1018,262880,2015-09-25,6700
1019,262880,2015-09-25,3350
1020,262880,2015-10-08,3350
1021,262885,2015-01-19,937.2
1022,262886,2015-02-27,3379.34
1023,262890,2015-01-16,1488
1024,262890,2015-01-16,13392
1025,262890,2015-01-28,10416
1026,262890,2015-01-30,5952
1027,262890,2015-02-21,2976
1028,262875,2015-01-09,196
1029,262875,2015-01-08,196
1030,262891,2015-05-15,3536
1031,262892,2015-05-01,3536
1032,262894,2015-01-23,2283.45
1033,261275,2015-03-19,2384
1034,262896,2015-03-18,22146.4
1035,262896,2015-03-04,22146.4
1036,262905,2015-01-30,15361.2
1037,262905,2015-01-30,15684.59
1038,262905,2015-01-30,8540.45
1039,262912,2015-02-17,177
1040,262913,2015-01-28,83
1041,262914,2015-01-30,3630
1042,262917,2015-01-26,8873.6
1043,262917,2015-02-27,8873.6
1044,262917,2015-03-23,8873.6
1045,262917,2015-03-27,8873.6
1046,262917,2015-04-21,8873.6
1047,262917,2015-05-20,8873.6
1048,262917,2015-06-08,6655.2
1049,262917,2015-06-10,2218.4
1050,262917,2015-06-30,8873.6
1051,262917,2015-07-17,8873.6
1052,262917,2015-07-31,8873.6
1053,262917,2015-09-19,8873.6
1054,262929,2015-01-13,7448
1055,262930,2015-01-07,8560.5
1056,262932,2015-01-12,986.5
1057,262933,2015-01-07,529.71
1058,262933,2015-01-07,1043.8
1059,262935,2015-02-17,861
1060,262946,2015-01-08,4900
1061,262946,2015-01-15,4900
1062,262946,2015-02-06,980
1063,262952,2015-01-07,2594.7
1064,262952,2015-03-13,5339.34
1065,262955,2015-01-23,3504.93
1066,262956,2015-03-06,528.92
1067,262959,2015-01-29,1880
1068,262961,2015-03-27,61446
1069,262876,2015-01-23,4650
1070,262962,2015-01-28,12212
1071,262962,2015-02-13,12212
1072,262962,2015-03-18,12212
1073,262962,2015-04-23,10934
1074,262962,2015-04-24,1278
1075,262962,2015-05-15,12212
1076,262962,2015-06-24,2840
1077,262962,2015-06-24,9372
1078,262962,2015-07-23,12212
1079,262962,2015-08-25,12212
1080,262962,2015-09-23,12212
1081,262964,2015-01-08,12275
1082,262964,2015-01-08,12275
1083,262964,2015-01-12,12275
1084,262969,2015-04-09,0
1085,262970,2015-02-27,0
1086,262980,2015-02-09,772
1087,262980,2015-02-10,772
1088,262980,2015-02-04,579
1089,262980,2015-02-04,965
1090,262989,2015-01-13,9586.92
1091,263007,2015-01-07,1044.23
1092,262804,2015-08-11,254.16
1093,263017,2015-02-18,1480.56
1094,262130,2015-01-07,177
1095,262384,2015-01-07,177
1096,263019,2015-01-09,3636.01
1097,263032,2015-01-21,4869
1098,263034,2015-01-12,296.2
1099,263041,2015-02-02,0
1100,260550,2015-02-11,658
1101,263043,2015-08-07,0
1102,263044,2015-01-24,0
1103,263045,2015-01-08,356.25
1104,263045,2015-01-12,2892.46
1105,263045,2015-01-20,1307.1
1106,263045,2015-01-14,7535.4
1107,263045,2015-01-06,356.25
1108,263045,2015-01-12,1795.32
1109,263045,2015-01-13,712.4
1110,263045,2015-01-12,1895.06
1111,263045,2015-01-20,1681.2
1112,263045,2015-01-12,2393.76
1113,263045,2015-01-12,2493.5
1114,263045,2015-01-13,356.25
1115,263045,2015-01-20,1378.3
1116,263045,2015-01-19,450
1117,263045,2015-01-13,712.5
1118,263045,2015-01-13,598.44
1119,263045,2015-01-20,2379.6
1120,263045,2015-01-13,2850
1121,263045,2015-01-27,1378.3
1122,263045,2015-01-27,653.55
1123,263049,2015-02-06,0
1124,263052,2015-01-30,2876.94
1125,263057,2015-02-20,903.78
1126,263061,2015-01-15,4959.79
1127,263062,2015-04-21,14010
1128,263067,2015-08-22,53753
1129,263070,2015-02-27,15260
1130,263074,2015-01-13,2060.52
1131,263070,2015-02-27,15260
1132,263076,2015-01-08,1699.3
1133,263076,2015-01-08,1337.2
1134,263076,2015-01-12,1337.2
1135,263076,2015-01-21,9198.24
1136,263076,2015-01-15,1256.48
1137,263076,2015-01-15,1256.72
1138,263077,2015-02-19,108.3
1139,263070,2015-02-27,2500
1140,263080,2015-01-30,8420
1141,263081,2015-03-25,3806.4
1142,263082,2015-03-24,2881.44
1143,263082,2015-04-17,3775.68
1144,263082,2015-04-17,2881.44
1145,263084,2015-02-14,1048.86
1146,263087,2015-01-07,1586.4
1147,263087,2015-01-08,2094.54
1148,263087,2015-01-08,1097.14
1149,263087,2015-01-08,1196.88
1150,263087,2015-01-08,2194.28
1151,263087,2015-01-08,2194.28
1152,263087,2015-01-08,2901
1153,263088,2015-04-27,0
1154,263089,2015-04-13,0
1155,263090,2015-04-29,0
1156,263089,2015-04-13,0
1157,263089,2015-04-13,0
1158,263089,2015-04-13,0
1159,263089,2015-04-13,0
1160,263089,2015-04-13,0
1161,263098,2015-01-15,1650
1162,263100,2015-01-13,595.28
1163,262980,2015-02-10,1737
1164,262980,2015-02-19,1544
1165,262980,2015-02-20,1351
1166,263106,2015-03-17,4435
1167,263107,2015-06-10,324
1168,263107,2015-06-10,162
1169,263107,2015-06-10,324
1170,263108,2015-01-29,5510.56
1171,263108,2015-01-07,9586.92
1172,263109,2015-05-21,2500
1173,263110,2015-01-17,2554.99
1174,263110,2015-01-17,5109.98
1175,263112,2015-01-30,23124
1176,263112,2015-01-17,315.74
1177,263112,2015-01-17,2199.27
1178,263113,2015-02-27,25683
1179,263117,2015-01-15,20654.4
1180,263117,2015-02-27,20654.4
1181,263117,2015-06-26,20654.4
1182,263117,2015-10-01,20654.4
1183,263125,2015-02-16,2589.03
1184,260372,2015-02-18,9656.77
1185,260372,2015-07-09,9656.77
1186,260372,2015-02-18,59866.86
1187,263126,2015-09-17,0
1188,263127,2015-01-08,937.5
1189,263127,2015-01-13,625
1190,263127,2015-01-26,625
1191,263127,2015-01-29,231.25
1192,263127,2015-01-30,1956.25
1193,263128,2015-01-23,903.78
1194,263128,2015-02-10,903.78
1195,263129,2015-02-16,14661.8
1196,263131,2015-09-17,0
1197,263132,2015-09-17,0
1198,263135,2015-01-19,11130
1199,263135,2015-01-20,10185
1200,263135,2015-03-11,9030
1201,263135,2015-04-23,9030
1202,263135,2015-05-29,9030
1203,263135,2015-06-25,9030
1204,263135,2015-07-31,9030
1205,263135,2015-08-28,9030
1206,263135,2015-09-25,3675
1207,262326,2015-08-27,1264
1208,262326,2015-08-27,1264
1209,263140,2015-01-23,1703.26
1210,263142,2015-02-17,0
1211,263143,2015-01-14,0
1212,263148,2015-02-27,8645
1213,263149,2015-01-30,2520
1214,260372,2015-07-28,30192.4
1215,260372,2015-07-28,30192.4
1216,260372,2015-02-10,26800
1217,263150,2015-01-23,12000
1218,263150,2015-01-28,12000
1219,263150,2015-01-28,3000
1220,263150,2015-02-17,9000
1221,263150,2015-02-19,12000
1222,263150,2015-03-13,12000
1223,263150,2015-03-13,12000
1224,263150,2015-03-13,3000
1225,263150,2015-04-07,9000
1226,263150,2015-04-10,12000
1227,263150,2015-04-25,12000
1228,263150,2015-05-01,12000
1229,263150,2015-05-01,3000
1230,263150,2015-05-27,9000
1231,263150,2015-05-27,12000
1232,263150,2015-06-18,12000
1233,263150,2015-06-30,12000
1234,263150,2015-07-17,12000
1235,263150,2015-07-17,12000
1236,263150,2015-08-17,12000
1237,263150,2015-08-21,12000
1238,263150,2015-09-25,12000
1239,263150,2015-10-08,3000
1240,263150,2015-09-25,3000
1241,263150,2015-10-08,9000
1242,263153,2015-01-05,2752.14
1243,263153,2015-01-06,2349.2
1244,263154,2015-01-05,80.4
1245,263157,2015-01-07,4642.1
1246,263157,2015-04-09,9432.1
1247,263157,2015-02-26,3701.4
1248,263158,2015-03-13,3423.3
1249,263160,2015-02-27,84145.6
1250,263160,2015-03-24,64912.32
1251,263150,2015-01-20,2106
1252,263150,2015-02-13,234
1253,263150,2015-02-24,2340
1254,263150,2015-02-26,2340
1255,263150,2015-03-25,2340
1256,263150,2015-04-07,2340
1257,263150,2015-05-27,2340
1258,263150,2015-06-30,2340
1259,263150,2015-08-10,2340
1260,263150,2015-09-22,2340
1261,263162,2015-04-06,2885.54
1262,263162,2015-03-27,960.72
1263,263162,2015-04-08,2023.99
1264,263162,2015-03-27,3059.01
1265,263163,2015-01-15,625
1266,263163,2015-01-27,625
1267,263168,2015-01-15,1436.46
1268,263169,2015-01-23,3558.64
1269,263171,2015-07-24,8540.44
1270,263171,2015-07-17,7999.8
1271,263171,2015-06-25,8037.99
1272,263174,2015-01-05,1557.54
1273,263177,2015-01-05,542.52
1274,263179,2015-02-10,2060.52
1275,263180,2015-01-12,6621.87
1276,263180,2015-01-20,429.24
1277,263182,2015-03-04,433.7
1278,263187,2015-09-25,1100
1279,263187,2015-09-02,2200
1280,263188,2015-01-06,3640
1281,263191,2015-02-17,2283.45
1282,263192,2015-01-23,4726.8
1283,263192,2015-01-27,10329.1
1284,263192,2015-01-21,7252.5
1285,263192,2015-01-13,4910
1286,263196,2015-02-06,286
1287,263197,2015-02-24,1974
1288,263197,2015-03-05,658
1289,263197,2015-03-16,658
1290,263197,2015-03-26,658
1291,263197,2015-04-04,658
1292,263197,2015-04-04,1316
1293,263197,2015-04-22,658
1294,263197,2015-05-06,1316
1295,263197,2015-05-11,658
1296,263197,2015-05-26,1974
1297,263197,2015-06-09,658
1298,263197,2015-07-16,658
1299,263197,2015-07-29,1316
1300,263197,2015-08-07,1316
1301,263197,2015-08-20,1316
1302,263197,2015-09-22,658
1303,263197,2015-09-25,658
1304,263197,2015-10-12,1974
1305,263198,2015-02-23,17060
1306,263198,2015-02-25,17060
1307,263198,2015-02-27,27296
1308,263198,2015-03-10,22178
1309,263198,2015-03-18,25590
1310,263198,2015-03-24,22178
1311,263198,2015-03-26,2559
1312,263198,2015-03-27,24737
1313,263198,2015-04-04,25590
1314,263198,2015-04-14,25590
1315,263198,2015-04-21,20472
1316,263198,2015-04-30,27296
1317,263198,2015-05-05,23884
1318,263198,2015-05-12,10236
1319,263198,2015-05-20,24737
1320,263198,2015-05-27,21325
1321,263198,2015-05-29,27296
1322,263198,2015-05-29,25590
1323,263198,2015-06-17,23031
1324,263198,2015-06-22,28149
1325,263198,2015-06-30,25590
1326,263198,2015-06-30,22178
1327,263198,2015-07-17,28149
1328,263198,2015-07-22,23884
1329,263198,2015-07-30,23031
1330,263198,2015-07-31,26443
1331,263198,2015-08-13,23031
1332,263198,2015-08-20,29855
1333,263198,2015-08-27,26443
1334,263198,2015-08-28,21325
1335,263199,2015-06-18,6000
1336,263199,2015-06-30,6000
1337,263199,2015-10-08,12000
1338,263198,2015-09-15,28149
1339,263198,2015-09-18,23884
1340,263198,2015-09-25,23884
1341,263198,2015-10-12,23031
1342,263200,2015-02-20,1737
1343,263200,2015-02-26,1930
1344,263200,2015-03-06,1930
1345,263200,2015-03-13,1930
1346,263200,2015-03-20,1930
1347,263200,2015-03-27,1737
1348,263200,2015-04-06,2123
1349,263200,2015-04-10,2123
1350,263200,2015-04-17,1737
1351,263200,2015-04-24,1737
1352,263200,2015-04-24,386
1353,263200,2015-05-01,1930
1354,263200,2015-05-08,1737
1355,263200,2015-05-15,2123
1356,263200,2015-05-26,1737
1357,263200,2015-05-29,1930
1358,263200,2015-06-08,2123
1359,263200,2015-06-15,1930
1360,263200,2015-06-22,1737
1361,263200,2015-06-22,2123
1362,263200,2015-07-07,1930
1363,263200,2015-07-13,1737
1364,263200,2015-07-21,2123
1365,263200,2015-07-28,1737
1366,263200,2015-07-31,1930
1367,263200,2015-08-11,1930
1368,263200,2015-08-20,1930
1369,263200,2015-08-25,1930
1370,263200,2015-08-28,193
1371,263200,2015-08-28,1737
1372,263200,2015-09-09,1737
1373,263200,2015-09-16,2123
1374,263200,2015-09-23,1930
1375,263200,2015-09-25,1737
1376,263200,2015-10-12,1930
1377,263201,2015-02-25,1930
1378,263201,2015-03-03,1930
1379,263201,2015-03-10,1930
1380,263201,2015-03-17,1930
1381,263201,2015-03-24,1930
1382,263201,2015-03-31,1737
1383,263201,2015-04-07,2123
1384,263201,2015-04-14,1930
1385,263201,2015-04-21,1737
1386,263201,2015-04-28,2123
1387,263201,2015-05-05,1930
1388,263201,2015-05-12,1737
1389,263201,2015-05-21,579
1390,263201,2015-05-21,1544
1391,263201,2015-05-27,1737
1392,263201,2015-05-29,1930
1393,263201,2015-06-10,2123
1394,263201,2015-06-17,1737
1395,263201,2015-06-22,1930
1396,263201,2015-06-29,2123
1397,263201,2015-07-09,1737
1398,263201,2015-07-16,2123
1399,263201,2015-07-23,1930
1400,263201,2015-07-30,1737
1401,263201,2015-07-31,2123
1402,263201,2015-08-13,1737
1403,263201,2015-08-20,1737
1404,263201,2015-08-26,2123
1405,263201,2015-08-28,1737
1406,263201,2015-09-11,1930
1407,263201,2015-09-18,386
1408,263201,2015-09-18,1737
1409,263201,2015-09-25,1930
1410,263201,2015-09-25,1737
1411,263202,2015-01-30,853
1412,263211,2015-01-30,17700
1413,263212,2015-02-10,0
1414,263213,2015-05-29,3318.54
1415,262256,2015-06-04,0
1416,263218,2015-03-06,8965.44
1417,263219,2015-06-17,3892.45
1418,263220,2015-02-27,20276.04
1419,263220,2015-02-18,487.78
1420,263220,2015-04-16,487.78
1421,263221,2015-09-21,7192.35
1422,263177,2015-01-17,685.39
1423,258433,2015-02-26,1200
1424,263225,2015-01-23,5500.24
1425,263227,2015-01-23,5500.24
1426,263228,2015-01-28,1795
1427,263228,2015-01-28,1795
1428,263230,2015-02-13,3640
1429,263237,2015-02-03,2847.25
1430,263238,2015-01-17,4737.42
1431,263238,2015-01-17,2358.14
1432,263238,2015-01-27,9198.24
1433,263238,2015-01-17,2343.45
1434,263238,2015-01-09,834.42
1435,263238,2015-01-14,722.98
1436,263238,2015-01-14,723.74
1437,263239,2015-03-13,2078.46
1438,261749,2015-10-03,0
1439,261749,2015-01-23,0
1440,263242,2015-05-29,9200
1441,263242,2015-06-24,18400
1442,263242,2015-06-10,324
1443,263242,2015-06-10,324
1444,263242,2015-06-10,324
1445,263242,2015-06-10,324
1446,263242,2015-06-10,972
1447,263243,2015-04-10,800
1448,263244,2015-02-19,8480
1449,263245,2015-04-10,800
1450,263246,2015-04-10,800
1451,263247,2015-02-19,6750
1452,263248,2015-04-10,800
1453,261416,2015-01-14,0
1454,261416,2015-01-14,0
1455,263254,2015-05-15,0
1456,263255,2015-01-06,1622
1457,263259,2015-01-29,1250
1458,263260,2015-01-27,1724.76
1459,263260,2015-01-27,1724.76
1460,263262,2015-01-21,2230.92
1461,263263,2015-01-15,802.5
1462,263263,2015-01-21,1725.75
1463,263263,2015-01-23,497.25
1464,263263,2015-01-28,117
1465,263265,2015-02-11,20439.92
1466,263265,2015-02-17,736.59
1467,263265,2015-03-25,736.59
1468,263266,2015-01-09,70.66
1469,263266,2015-01-05,492
1470,263266,2015-01-05,130.32
1471,263268,2015-02-03,4196.1
1472,263269,2015-01-12,997.24
1473,263270,2015-01-30,707.25
1474,263271,2015-02-24,0
1475,263272,2015-01-30,0
1476,263273,2015-02-24,0
1477,263274,2015-02-24,0
1478,263275,2015-02-24,0
1479,263276,2015-03-10,872
1480,260805,2015-01-28,5292.56
1481,260805,2015-01-30,5292.56
1482,263280,2015-01-15,2705.32
1483,263281,2015-02-27,3640
1484,263285,2015-02-06,22623.72
1485,263285,2015-01-14,7311.36
1486,263044,2015-01-24,1015.8
1487,263286,2015-04-03,2700
1488,263287,2015-03-04,13312.23
1489,263287,2015-03-04,4437.41
1490,263288,2015-06-24,18400
1491,263288,2015-06-30,9200
1492,263288,2015-06-30,9200
1493,263288,2015-06-24,324
1494,263289,2015-04-10,800
1495,263290,2015-04-10,800
1496,263291,2015-04-10,800
1497,263292,2015-04-10,800
1498,263296,2015-04-10,800
1499,263297,2015-04-10,800
1500,263298,2015-04-10,800
1501,263299,2015-04-10,800
1502,263300,2015-02-19,8480
1503,263303,2015-02-19,8480
1504,263305,2015-03-25,17428.03
1505,263306,2015-03-27,4840.7
1506,263306,2015-06-24,9681.4
1507,263306,2015-03-27,14522.1
1508,263307,2015-01-30,8421.18
1509,263307,2015-01-29,11903.2
1510,263307,2015-01-30,3738.36
1511,263308,2015-01-24,7125
1512,263308,2015-01-28,7125
1513,263309,2015-02-27,11021.12
1514,263311,2015-01-12,8560.5
1515,263311,2015-01-12,130.32
1516,263313,2015-03-11,3027.81
1517,263314,2015-01-30,2849.25
1518,263240,2015-01-28,4737.75
1519,263316,2015-01-13,2528
1520,263318,2015-01-27,3158.5
1521,263317,2015-02-25,1608
1522,263318,2015-01-09,4737.75
1523,263319,2015-01-13,4407.6
1524,253666,2015-01-05,4328.22
1525,263320,2015-01-13,7346
1526,263320,2015-01-16,7125
1527,263320,2015-01-16,1447.23
1528,263322,2015-02-24,42120
1529,263322,2015-03-07,2808
1530,263325,2015-05-26,37935
1531,263326,2015-03-17,8576.7
1532,263327,2015-04-20,4647.85
1533,263328,2015-10-01,1159.81
1534,263328,2015-05-06,1468.88
1535,263328,2015-04-25,4288.35
1536,263329,2015-01-09,959.28
1537,263329,2015-01-09,959.28
1538,263329,2015-01-15,10086.12
1539,263329,2015-01-15,562
1540,263330,2015-02-10,2264.59
1541,263330,2015-02-10,2264.59
1542,263330,2015-02-05,4312.91
1543,263330,2015-01-29,2814.42
1544,263331,2015-01-09,4136.9
1545,263334,2015-02-19,1079
1546,263335,2015-10-02,11598.1
1547,263336,2015-02-09,706.24
1548,263336,2015-02-06,4887.75
1549,263336,2015-01-30,220.2
1550,263339,2015-05-28,1632.9
1551,263343,2015-01-07,403.6
1552,263343,2015-01-07,403.6
1553,263344,2015-01-14,20246.7
1554,263344,2015-02-04,1456.04
1555,263345,2015-02-24,62322.32
1556,259812,2015-07-16,0
1557,259812,2015-07-16,0
1558,259812,2015-07-16,0
1559,263349,2015-01-27,31002.88
1560,263350,2015-01-28,9317.99
1561,263352,2015-01-13,598.44
1562,263352,2015-01-13,1795.32
1563,263352,2015-02-10,2283.45
1564,263352,2015-01-19,2137.5
1565,263352,2015-01-14,712.5
1566,263352,2015-01-21,4544.8
1567,263352,2015-01-08,1496.1
1568,263352,2015-01-14,1196.88
1569,263344,2015-01-15,20246.7
1570,263362,2015-01-15,720.8
1571,263362,2015-01-15,562
1572,263363,2015-01-29,329.58
1573,263364,2015-01-09,367.57
1574,263364,2015-01-22,1660.36
1575,263365,2015-02-06,14308.93
1576,263366,2015-02-03,2080
1577,263369,2015-01-09,4160.84
1578,263369,2015-01-12,369.48
1579,263369,2015-02-16,11562
1580,263369,2015-01-12,546.94
1581,263371,2015-07-17,2904
1582,263372,2015-05-01,2904
1583,263373,2015-06-05,2904
1584,263352,2015-01-29,3966
1585,263352,2015-01-29,3966
1586,263352,2015-02-02,7932
1587,263352,2015-02-02,3966
1588,263374,2015-02-27,5144
1589,263376,2015-05-08,499
1590,263381,2015-03-17,734.44
1591,263382,2015-01-28,8435.25
1592,263382,2015-01-29,6044.29
1593,263382,2015-01-09,2969.52
1594,263384,2015-03-26,46575
1595,263385,2015-02-09,8965.44
1596,263386,2015-01-27,8443.26
1597,263386,2015-02-11,16327.75
1598,263386,2015-01-30,1332
1599,263386,2015-01-21,14075.7
1600,263386,2015-06-16,46.37
1601,263386,2015-02-02,894.4
1602,263387,2015-01-05,578
1603,263387,2015-01-06,1622
1604,263387,2015-01-12,706.96
1605,263388,2015-01-05,332.6
1606,263389,2015-01-14,926.69
1607,263389,2015-01-05,178.59
